Salary;Coef;Normalized
54996;369.375;148.8893401
11688;56.846153846153854;205.6075778
72000;577.4519230769231;124.6857048
6048;18.490384615384613;327.0889236
45830;369.375;124.0744501
130000;577.4519230769231;225.1269669
57720;132.55769230769232;435.433048
71250;577.4519230769231;123.3868953
4392;18.490384615384613;237.5288612
84000;577.4519230769231;145.4666556
145060;553.9711538461538;261.8547897
71500;577.4519230769231;123.8198318
90000;577.4519230769231;155.857131
71036;432.46153846153845;164.2596941
87036;553.9711538461538;157.1128738
102;577.4519230769231;0.176638082
32424;59.144230769230774;548.2191514
1000000;553.9711538461538;1805.148144
74474;432.46153846153845;172.209534
36060;94.43269230769229;381.8592811
14664;105.34615384615385;139.1982475
628068;382.2884615384616;1642.916444
89661;412.83653846153845;217.1828112
32076;195.4423076923077;164.1200433
11748;18.490384615384613;635.3572543
36000;577.4519230769231;62.34285239
114508;432.4423076923077;264.793703
196271;382.2884615384616;513.4107349
51147;432.4423076923077;118.2747365
109992;468.7884615384616;234.6303483
183600;577.4519230769231;317.9485472
81500;577.4519230769231;141.1372908
130600;416.2403846153846;313.7610016
102993;553.9711538461538;185.9176228
8438;18.490384615384613;456.3452938
92000;577.4519230769231;159.3206228
58017;432.4423076923077;134.1612487
85931;432.46153846153845;198.7020633
36000;24.384615384615387;1476.340694
165000;577.4519230769231;285.7380734
70000;577.4519230769231;121.222213
78508;382.2884615384616;205.3632476
78508;382.2884615384616;205.3632476
12180;132.55769230769232;91.88452053
80202;416.2403846153846;192.6819284
14424;132.55769230769232;108.8129987
50436;59.144230769230774;852.7628028
106000;577.4519230769231;183.5650654
164947;408.1923076923077;404.0913973
30156;86.22115384615385;349.7517564
42204;147.56730769230768;285.9983059
130000;577.4519230769231;225.1269669
82198;432.4423076923077;190.0785343
110000;577.4519230769231;190.492049
110;577.4519230769231;0.190492049
65000;577.4519230769231;112.5634835
85931;432.46153846153845;198.7020633
942096;382.2884615384616;2464.358972
588816;382.2884615384616;1540.240052
105000;577.4519230769231;181.8333195
90000;577.4519230769231;155.857131
89000;577.4519230769231;154.1253851
85931;432.46153846153845;198.7020633
85000;577.4519230769231;147.1984015
91593;382.2884615384616;239.5913275
88000;577.4519230769231;152.3936392
49267;458.82692307692315;107.3760007
37291;382.2884615384616;97.54675789
45830;369.375;124.0744501
85000;577.4519230769231;147.1984015
67368;439.1346153846154;153.4108167
2000000;577.4519230769231;3463.491799
68000;577.4519230769231;117.7587212
200000;577.4519230769231;346.3491799
12828;132.55769230769232;96.77295807
14040;79.01923076923076;177.6782672
4248;33.41346153846154;127.1343885
160000;577.4519230769231;277.0793439
9600;13.288461538461537;722.431259
31356;54.615384615384606;574.1239437
120000;577.4519230769231;207.809508
16152;138.46153846153842;116.6533333
41244;56.846153846153854;725.5372124
135500;577.4519230769231;234.6515694
160000;577.4519230769231;277.0793439
942096;382.2884615384616;2464.358972
96000;164.61538461538458;583.1775701
143440;577.4519230769231;248.4016318
64888;432.4423076923077;150.0500734
33672;195.4423076923077;172.286136
21348;83.48076923076924;255.723566
61437;432.46153846153845;142.0635005
39876;458.82692307692315;86.90858795
111220;382.2884615384616;290.9321394
200000;577.4519230769231;346.3491799
46080;101.40384615384615;454.4206334
146550;412.83653846153845;354.983114
48120;468.7884615384616;102.6475776
44276;432.4423076923077;102.3859119
2000000;577.4519230769231;3463.491799
85500;577.4519230769231;148.0642744
18432;101.40384615384615;181.7682534
150000;577.4519230769231;259.7618849
57720;132.55769230769232;435.433048
56376;432.46153846153845;130.3607257
13116;94.43269230769229;138.8925771
8076;60.596153846153854;133.2757855
17868;181.5576923076923;98.41499841
950000;577.4519230769231;1645.158605
54956;382.2884615384616;143.7553197
192000;577.4519230769231;332.4952127
4478;18.490384615384613;242.1799272
1176;18.490384615384613;63.60062402
21984;86.22115384615385;254.9722315
22388;18.490384615384613;1210.791472
34372;432.46153846153845;79.47990039
13752;174.98076923076923;78.59149357
91660;432.46153846153845;211.9494842
68745;439.1346153846154;156.5465295
38496;369.375;104.2192893
108864;408.1923076923077;266.6978234
51559;432.46153846153845;119.2221629
33583;18.490384615384613;1816.24129
130000;577.4519230769231;225.1269669
27492;432.46153846153845;63.57097118
37128;432.46153846153845;85.85272145
36876;132.55769230769232;278.188307
71496;150.24038461538458;475.877376
16791;18.490384615384613;908.0936037
20868;86.22115384615385;242.0287722
13752;272.63461538461536;50.44113705
250000;382.2884615384616;653.9564364
83640;669.2692307692307;124.972128
105486;770.2019230769231;136.9588894
260000;577.4519230769231;450.2539339
38620;382.2884615384616;101.0231903
10872;40.230769230769226;270.2409178
92376;408.1923076923077;226.3050975
68745;432.46153846153845;158.9621131
35748;224.0;159.5892857
91606;432.4423076923077;211.8340374
73000;577.4519230769231;126.4174507
150000;577.4519230769231;259.7618849
75891;382.2884615384616;198.5176317
32000;577.4519230769231;55.41586879
72500;577.4519230769231;125.5515777
66000;432.46153846153845;152.6147279
13993;18.490384615384613;756.7717109
39984;545.5480769230769;73.2914324
1679;18.490384615384613;90.80395216
471048;382.2884615384616;1232.179486
226680;18.490384615384613;12259.34477
6996;18.490384615384613;378.3588144
101542;553.9711538461538;183.2983528
2000000;770.2019230769231;2596.721639
57588;723.9903846153846;79.54249286
95664;408.1923076923077;234.3601244
42072;432.46153846153845;97.28495197
54964;432.4423076923077;127.1013474
65040;432.4423076923077;150.4015653
8652;24.384615384615387;354.8138801
447492;382.2884615384616;1170.561095
350000;577.4519230769231;606.1110649
39252;382.2884615384616;102.6763922
48279;412.83653846153845;116.9445907
104;56.846153846153854;1.829499323
125000;577.4519230769231;216.4682374
54924;24.384615384615387;2252.403785
29400;195.4423076923077;150.4280232
36672;105.34615384615385;348.109529
18000;138.46153846153842;130
39254;382.2884615384616;102.6816238
39254;382.2884615384616;102.6816238
75564;367.5;205.6163265
3360;18.490384615384613;181.7160686
83000;577.4519230769231;143.7349097
184000;577.4519230769231;318.6412455
105000;577.4519230769231;181.8333195
50413;190.3173076923077;264.8892033
50868;432.46153846153845;117.624333
68745;432.46153846153845;158.9621131
6000;18.490384615384613;324.4929797
38496;272.63461538461536;141.1999718
7250;138.46153846153842;52.36111111
52000;577.4519230769231;90.05078678
30535;432.4423076923077;70.610575
57287;669.2692307692307;85.59634504
115000;577.4519230769231;199.1507785
45036;59.144230769230774;761.4605755
110000;577.4519230769231;190.492049
27492;314.875;87.31083763
55000;577.4519230769231;95.24602448
65308;432.46153846153845;151.0145856
3924;199.625;19.65685661
260873;553.2019230769231;471.5692211
135000;577.4519230769231;233.7856964
45830;369.375;124.0744501
210000;577.4519230769231;363.6666389
17868;272.63461538461536;65.53826621
7752;22.51923076923077;344.2391119
33108;94.43269230769229;350.5989207
25187;18.490384615384613;1362.167447
54638;94.43269230769229;578.5919967
43284;24.384615384615387;1775.053628
53000;577.4519230769231;91.78253268
12594;18.490384615384613;681.1107644
2000000;577.4519230769231;3463.491799
50000;577.4519230769231;86.58729498
97389;369.375;263.6588832
247476;181.5576923076923;1363.070861
140000;577.4519230769231;242.4444259
39600;105.34615384615385;375.9036145
7136;18.490384615384613;385.9303172
17100;54.615384615384606;313.0985915
30228;18.490384615384613;1634.795632
4560;54.615384615384606;83.49295775
160000;577.4519230769231;277.0793439
49140;79.01923076923076;621.8739353
140648;770.2019230769231;182.6118525
58881;382.2884615384616;154.0224357
26688;83.48076923076924;319.6903939
82476;408.1923076923077;202.0518232
4992;18.93269230769231;263.6708989
131000;577.4519230769231;226.8587128
64000;577.4519230769231;110.8317376
150000;577.4519230769231;259.7618849
17352;103.4903846153846;167.6677506
241112;770.2019230769231;313.0503739
52339;382.2884615384616;136.9097037
90000;577.4519230769231;155.857131
4200;18.490384615384613;227.1450858
22440;132.55769230769232;169.2847817
34982;18.490384615384613;1891.902236
57287;369.375;155.091709
28786;382.2884615384616;75.29915992
99000;577.4519230769231;171.4428441
165000;577.4519230769231;285.7380734
50771;553.9711538461538;91.6491764
54956;382.2884615384616;143.7553197
43032;369.375;116.4994924
140000;577.4519230769231;242.4444259
79176;408.1923076923077;193.9673985
122500;577.4519230769231;212.1388727
53028;519.6442307692306;102.0467406
60972;519.6442307692306;117.3341228
49620;432.4423076923077;114.7436297
70920;519.6442307692306;136.4779897
56142;369.375;151.9918782
59999;577.4519230769231;103.9030222
140000;577.4519230769231;242.4444259
95000;577.4519230769231;164.5158605
8856;94.43269230769229;93.78108136
66951;382.2884615384616;175.1321495
3540;18.490384615384613;191.450858
28644;272.63461538461536;105.0636947
118000;18.490384615384613;6381.695268
100000;577.4519230769231;173.17459
128000;577.4519230769231;221.6634751
99000;577.4519230769231;171.4428441
45000;577.4519230769231;77.92856548
150000;19.23076923076923;7800
153000;577.4519230769231;264.9571226
392542;382.2884615384616;1026.82147
15392;18.490384615384613;832.4326573
4968;18.93269230769231;262.4032504
10215;18.490384615384613;552.449298
68000;577.4519230769231;117.7587212
66276;519.6442307692306;127.5411062
42820;147.56730769230768;290.1726722
400000;577.4519230769231;692.6983598
1740000;577.4519230769231;3013.237865
8396;18.490384615384613;454.073843
75619;369.375;204.721489
5040;18.490384615384613;272.574103
140000;577.4519230769231;242.4444259
118495;723.9903846153846;163.6693008
34368;468.7884615384616;73.31238462
82000;577.4519230769231;142.0031638
50868;432.46153846153845;117.624333
18276;132.55769230769232;137.8720441
16152;138.46153846153842;116.6533333
81832;577.4519230769231;141.7122305
90000;577.4519230769231;155.857131
36988;367.5;100.647619
129775;432.4423076923077;300.0978343
29064;138.46153846153842;209.9066667
75000;577.4519230769231;129.8809425
41247;432.46153846153845;95.37726788
125000;577.4519230769231;216.4682374
83409;553.9711538461538;150.5656015
1020000;577.4519230769231;1766.380818
601690;18.490384615384613;32540.69683
115000;577.4519230769231;199.1507785
72530;553.9711538461538;130.9273949
12000;577.4519230769231;20.7809508
433740;103.4903846153846;4191.114002
32062;432.4423076923077;74.14168186
10984;18.490384615384613;594.0384815
19380;138.46153846153842;139.9666667
36672;105.34615384615385;348.109529
287;36.990384615384606;7.75877307
6297;18.490384615384613;340.5553822
60000;577.4519230769231;103.904754
11472;94.43269230769229;121.483352
13116;94.43269230769229;138.8925771
170101;382.2884615384616;444.9545752
27498;314.875;87.32989281
41244;432.46153846153845;95.37033084
124000;577.4519230769231;214.7364915
66424;59.144230769230774;1123.085027
78508;382.2884615384616;205.3632476
150000;577.4519230769231;259.7618849
73000;577.4519230769231;126.4174507
132000;577.4519230769231;228.5904587
93500;577.4519230769231;161.9182416
101000;577.4519230769231;174.9063359
72500;577.4519230769231;125.5515777
11688;174.98076923076923;66.79591164
3360;18.490384615384613;181.7160686
96827;382.2884615384616;253.2825595
71966;382.2884615384616;188.2505156
2856;54.615384615384606;52.29295775
45830;369.375;124.0744501
4536;18.490384615384613;245.3166927
80202;432.46153846153845;185.4546425
36648;432.4423076923077;84.74656468
68970;412.83653846153845;167.0637009
1000000;382.2884615384616;2615.825746
51727;412.83653846153845;125.2965646
103000;577.4519230769231;178.3698277
15392;18.490384615384613;832.4326573
6324;8.163461538461537;774.6713781
45830;432.46153846153845;105.9747421
200000;577.4519230769231;346.3491799
73405;382.2884615384616;192.0146889
70231;432.4423076923077;162.4054787
77911;432.46153846153845;180.1570615
16613;174.98076923076923;94.94186174
170101;382.2884615384616;444.9545752
83000;577.4519230769231;143.7349097
261228;314.875;829.6244541
75619;432.46153846153845;174.8571683
411096;272.63461538461536;1507.864287
150000;577.4519230769231;259.7618849
8160;19.23076923076923;424.32
118200;577.4519230769231;204.6923653
37128;369.375;100.515736
240000;577.4519230769231;415.6190159
62210;723.9903846153846;85.92655555
70000;577.4519230769231;121.222213
107000;577.4519230769231;185.2968113
60152;432.46153846153845;139.092138
286437;432.46153846153845;662.3409819
72522;432.4423076923077;167.7032952
56142;174.98076923076923;320.8466864
77629;367.5;211.2353741
97000;577.4519230769231;167.9793523
35196;105.34615384615385;334.0985761
24000;101.40384615384615;236.6774132
61382;553.2019230769231;110.9576765
40000;577.4519230769231;69.26983598
325000;577.4519230769231;562.8174174
53400;553.2019230769231;96.5289486
54996;432.46153846153845;127.1696905
52339;382.2884615384616;136.9097037
85000;577.4519230769231;147.1984015
962424;432.46153846153845;2225.45571
48000;577.4519230769231;83.12380318
432;14.346153846153848;30.11260054
76765;432.46153846153845;177.5071149
48413;382.2884615384616;126.6399718
960000;577.4519230769231;1662.476064
101280;553.2019230769231;183.0796239
60000;577.4519230769231;103.904754
54956;382.2884615384616;143.7553197
54964;432.4423076923077;127.1013474
190000;577.4519230769231;329.0317209
250000;577.4519230769231;432.9364749
57287;458.82692307692315;124.8553586
565728;553.9711538461538;1021.222849
140000;577.4519230769231;242.4444259
100000;577.4519230769231;173.17459
80000;577.4519230769231;138.539672
32784;94.43269230769229;347.1679055
58000;577.4519230769231;100.4412622
95000;577.4519230769231;164.5158605
80000;577.4519230769231;138.539672
27478;382.2884615384616;71.87765984
37812;247.98076923076923;152.4795657
115000;577.4519230769231;199.1507785
83585;770.2019230769231;108.5234891
57287;669.2692307692307;85.59634504
82476;408.1923076923077;202.0518232
188400;382.2884615384616;492.8215705
11450;468.7884615384616;24.42466259
46804;382.2884615384616;122.4311082
46272;103.4903846153846;447.1140017
60048;519.6442307692306;115.5559832
1000000;382.2884615384616;2615.825746
110000;577.4519230769231;190.492049
125000;577.4519230769231;216.4682374
44892;132.55769230769232;338.6600899
19368;132.55769230769232;146.1099666
49620;432.4423076923077;114.7436297
125000;577.4519230769231;216.4682374
93000;577.4519230769231;161.0523687
57287;314.875;181.9356888
7692;132.55769230769232;58.0275642
80202;432.46153846153845;185.4546425
225000;577.4519230769231;389.6428274
20290;18.490384615384613;1097.327093
12372;181.5576923076923;68.14362885
58881;382.2884615384616;154.0224357
95000;577.4519230769231;164.5158605
2000000;577.4519230769231;3463.491799
5040;18.490384615384613;272.574103
48121;369.375;130.276819
180000;577.4519230769231;311.7142619
175000;577.4519230769231;303.0555324
65000;577.4519230769231;112.5634835
23788;18.490384615384613;1286.5065
32000;577.4519230769231;55.41586879
117763;382.2884615384616;308.0474873
71966;382.2884615384616;188.2505156
36648;432.4423076923077;84.74656468
13752;272.63461538461536;50.44113705
71036;1026.9807692307693;69.16974702
23040;101.40384615384615;227.2103167
26124;174.98076923076923;149.2964062
54996;432.46153846153845;127.1696905
88000;577.4519230769231;152.3936392
152000;577.4519230769231;263.2253767
2000000;577.4519230769231;3463.491799
1185;723.9903846153846;1.636762069
18191;18.490384615384613;983.8086323
54423;369.375;147.3380711
140000;577.4519230769231;242.4444259
5712;18.490384615384613;308.9173167
41244;432.46153846153845;95.37033084
130;577.4519230769231;0.225126967
48000;577.4519230769231;83.12380318
13056;174.98076923076923;74.61391362
6720;18.490384615384613;363.4321373
41244;458.82692307692315;89.89010436
85931;432.46153846153845;198.7020633
110000;577.4519230769231;190.492049
142194;723.9903846153846;196.4031609
41247;369.375;111.6670051
22388;18.490384615384613;1210.791472
19956;54.615384615384606;365.3915493
109103;770.2019230769231;141.6550605
95000;577.4519230769231;164.5158605
71676;14.346153846153848;4996.182306
72282;723.9903846153846;99.83834252
41223;432.4423076923077;95.32601058
70000;577.4519230769231;121.222213
24588;94.43269230769229;260.3759291
160000;577.4519230769231;277.0793439
52000;577.4519230769231;90.05078678
63609;577.4519230769231;110.1546249
876756;367.5;2385.730612
160000;577.4519230769231;277.0793439
96243;369.375;260.5563452
16488;59.144230769230774;278.776134
73000;577.4519230769231;126.4174507
28428;138.46153846153842;205.3133333
103057;432.4423076923077;238.3138702
45996;519.6442307692306;88.5144052
108795;553.9711538461538;196.3910923
27024;382.2884615384616;70.69007495
105000;577.4519230769231;181.8333195
200000;577.4519230769231;346.3491799
456312;79.01923076923076;5774.695546
95000;577.4519230769231;164.5158605
73500;577.4519230769231;127.2833236
93000;577.4519230769231;161.0523687
57084;553.2019230769231;103.1883615
5037;18.490384615384613;272.4118565
9924;63.19230769230769;157.0444309
18060;79.01923076923076;228.5519591
76800;138.46153846153842;554.6666667
135000;577.4519230769231;233.7856964
71036;369.375;192.314044
23124;18.490384615384613;1250.595944
455196;412.83653846153845;1102.605893
206739;382.2884615384616;540.7931989
43538;272.63461538461536;159.6935882
55536;391.33653846153845;141.9136588
100000;577.4519230769231;173.17459
27498;272.63461538461536;100.8602666
565260;382.2884615384616;1478.621661
86184;702.5;122.6818505
24061;314.875;76.41445018
72182;458.82692307692315;157.31858
2000000;577.4519230769231;3463.491799
140000;577.4519230769231;242.4444259
61872;468.7884615384616;131.9827706
48000;577.4519230769231;83.12380318
150000;577.4519230769231;259.7618849
49500;158.1730769230769;312.9483283
63016;432.46153846153845;145.7146923
60725;432.46153846153845;140.4171113
63016;272.63461538461536;231.137194
137484;669.2692307692307;205.4240561
87250;577.4519230769231;151.0948297
27492;369.375;74.4284264
39254;382.2884615384616;102.6816238
1000000;382.2884615384616;2615.825746
76765;432.46153846153845;177.5071149
52339;382.2884615384616;136.9097037
45830;314.875;145.5498214
2000000;577.4519230769231;3463.491799
19248;314.875;61.12901945
300000;577.4519230769231;519.5237699
36000;105.34615384615385;341.7305586
8064;101.40384615384615;79.52361085
43800;24.384615384615387;1796.214511
39000;32.634615384615394;1195.050088
8124;37.259615384615394;218.0376774
130000;577.4519230769231;225.1269669
32028;83.48076923076924;383.6572218
11820;112.82692307692308;104.7622294
110000;577.4519230769231;190.492049
15180;138.46153846153842;109.6333333
16791;18.490384615384613;908.0936037
3984;18.93269230769231;210.4296597
140000;577.4519230769231;242.4444259
84708;553.2019230769231;153.123112
105000;577.4519230769231;181.8333195
114508;432.4423076923077;264.793703
75237;382.2884615384616;196.8068816
62152;382.2884615384616;162.5788018
70000;577.4519230769231;121.222213
56264;382.2884615384616;147.1768198
855;54.615384615384606;15.65492958
110000;577.4519230769231;190.492049
91606;432.4423076923077;211.8340374
76000;577.4519230769231;131.6126884
16500;168.76923076923075;97.76663628
7512;105.34615384615385;71.30777656
780000;577.4519230769231;1350.761802
36664;369.375;99.25956007
1000000;412.83653846153845;2422.266216
57720;132.55769230769232;435.433048
20244;103.4903846153846;195.6123757
109992;468.7884615384616;234.6303483
47330;432.4423076923077;109.4481256
216612;37.903846153846146;5714.776256
180000;577.4519230769231;311.7142619
105000;577.4519230769231;181.8333195
9795;18.490384615384613;529.7347894
1740000;577.4519230769231;3013.237865
81125;382.2884615384616;212.2088636
18348;147.56730769230768;124.3364827
2000000;577.4519230769231;3463.491799
98135;382.2884615384616;256.7040596
9319;18.490384615384613;503.9916797
3360;18.490384615384613;181.7160686
64000;577.4519230769231;110.8317376
9336;18.490384615384613;504.9110764
811188;432.46153846153845;1875.745998
68748;432.46153846153845;158.9690502
23040;101.40384615384615;227.2103167
85000;577.4519230769231;147.1984015
40101;314.875;127.3552997
5040;18.490384615384613;272.574103
59579;432.46153846153845;137.7671647
23788;18.490384615384613;1286.5065
30000;577.4519230769231;51.95237699
360000;577.4519230769231;623.4285239
41244;468.7884615384616;87.97998113
90000;577.4519230769231;155.857131
170000;577.4519230769231;294.3968029
12576;15.057692307692307;835.1877395
130000;577.4519230769231;225.1269669
64620;138.23076923076923;467.4791319
9600;19.23076923076923;499.2
612360;382.2884615384616;1601.827054
19248;369.375;52.10964467
140000;577.4519230769231;242.4444259
9095;18.490384615384613;491.8772751
11688;24.384615384615387;479.318612
89400;577.4519230769231;154.8180834
82000;577.4519230769231;142.0031638
53173;18.490384615384613;2875.710868
70000;577.4519230769231;121.222213
54797;367.5;149.107483
2000000;577.4519230769231;3463.491799
37810;432.46153846153845;87.42974031
89875;577.4519230769231;155.6406627
14232;83.48076923076924;170.4823773
28464;83.48076923076924;340.9647547
10872;60.596153846153854;179.4173278
8396;18.490384615384613;454.073843
65550;577.4519230769231;113.5159437
122000;577.4519230769231;211.2729998
17868;314.875;56.74632791
109000;577.4519230769231;188.7603031
10056;86.22115384615385;116.6303111
153000;577.4519230769231;264.9571226
75624;432.46153846153845;174.86873
91660;468.7884615384616;195.5252902
46719;432.4423076923077;108.0352203
38955;369.375;105.4619289
11194;18.490384615384613;605.3957358
76156;553.9711538461538;137.472862
32508;56.846153846153854;571.8592693
68000;577.4519230769231;117.7587212
16284;18.490384615384613;880.673947
183186;382.2884615384616;479.1826551
64620;432.46153846153845;149.4236926
18468;18.490384615384613;998.7893916
2016;18.490384615384613;109.0296412
86000;577.4519230769231;148.9301474
47091;18.93269230769231;2487.284916
230000;577.4519230769231;398.3015569
162000;577.4519230769231;280.5428357
28644;314.875;90.96943231
9795;18.490384615384613;529.7347894
66453;432.46153846153845;153.6622199
13476;181.5576923076923;74.22434064
120000;577.4519230769231;207.809508
103057;432.4423076923077;238.3138702
27504;105.34615384615385;261.0821468
33323;545.5480769230769;61.08169272
21048;164.61538461538458;127.8616822
42636;138.46153846153842;307.9266667
79536;519.6442307692306;153.0585645
50771;553.9711538461538;91.6491764
8400;18.490384615384613;454.2901716
100000;577.4519230769231;173.17459
39314;432.4423076923077;90.91154889
45372;432.46153846153845;104.9156884
35748;439.1346153846154;81.40556164
392544;382.2884615384616;1026.826702
75000;577.4519230769231;129.8809425
60648;94.43269230769229;642.2352103
32400;55.28846153846154;586.0173913
52704;369.375;142.684264
41244;432.46153846153845;95.37033084
87036;553.9711538461538;157.1128738
42072;412.83653846153845;101.9095843
54000;577.4519230769231;93.51427858
85950;132.55769230769232;648.3969244
6876;79.01923076923076;87.01679241
90000;577.4519230769231;155.857131
49500;56.846153846153854;870.7713126
63016;439.1346153846154;143.500416
12372;132.55769230769232;93.33294647
25187;18.490384615384613;1362.167447
13153;18.490384615384613;711.3426937
56003;382.2884615384616;146.4940892
150000;577.4519230769231;259.7618849
79174;408.1923076923077;193.9624988
247476;13.961538461538463;17725.55372
39254;382.2884615384616;102.6816238
1020;40.230769230769226;25.35372849
34644;138.23076923076923;250.624374
19476;126.70192307692308;153.7151097
122064;408.1923076923077;299.0355225
130000;577.4519230769231;225.1269669
86000;577.4519230769231;148.9301474
15120;272.63461538461536;55.45884179
8808;34.80769230769231;253.0475138
13584;40.230769230769226;337.6520076
7885;14.346153846153848;549.6246649
135000;577.4519230769231;233.7856964
99000;577.4519230769231;171.4428441
98000;577.4519230769231;169.7110982
75000;577.4519230769231;129.8809425
48000;55.28846153846154;868.173913
15324;103.4903846153846;148.0717272
97389;369.375;263.6588832
39929;272.63461538461536;146.4560909
12900;14.346153846153848;899.1957105
140000;577.4519230769231;242.4444259
46392;519.6442307692306;89.27646504
229150;432.46153846153845;529.8737104
71966;382.2884615384616;188.2505156
45797;382.2884615384616;119.7969717
15600;60.31730769230769;258.6322334
6300;84.19230769230771;74.8286889
45372;432.46153846153845;104.9156884
41244;468.7884615384616;87.97998113
18336;105.34615384615385;174.0547645
21888;101.40384615384615;215.8498009
68000;577.4519230769231;117.7587212
74706;553.9711538461538;134.8553972
78000;577.4519230769231;135.0761802
77544;164.61538461538458;471.0616822
58881;382.2884615384616;154.0224357
142000;577.4519230769231;245.9079177
17364;32.634615384615394;532.0730701
30408;416.2403846153846;73.0539398
7696;18.490384615384613;416.2163287
90000;577.4519230769231;155.857131
33000;105.34615384615385;313.253012
83957;18.490384615384613;4540.576183
50316;174.98076923076923;287.5515991
125000;577.4519230769231;216.4682374
43992;150.24038461538458;292.810752
656328;382.2884615384616;1716.83968
48036;83.48076923076924;575.4139599
28185;272.63461538461536;103.3801227
12996;14.75;881.0847458
24061;272.63461538461536;88.25365028
570756;132.55769230769232;4305.717685
1000000;553.9711538461538;1805.148144
15392;18.490384615384613;832.4326573
60000;577.4519230769231;103.904754
67453;553.9711538461538;121.7626577
20628;272.63461538461536;75.66170558
9240;18.490384615384613;499.7191888
600000;577.4519230769231;1039.04754
61920;577.4519230769231;107.2297061
50988;132.55769230769232;384.6476135
12372;174.98076923076923;70.70491263
85000;577.4519230769231;147.1984015
27504;105.34615384615385;261.0821468
51600;55.28846153846154;933.2869565
115000;577.4519230769231;199.1507785
9372;138.46153846153842;67.68666667
68705;432.4423076923077;158.8766843
41986;432.4423076923077;97.09040779
11940;14.052019;849.6999613
11004;56.846153846153854;193.5751015
85000;577.4519230769231;147.1984015
30749;382.2884615384616;80.43402586
13426;95.68269230769229;140.317958
60492;432.46153846153845;139.8783351
24861;382.2884615384616;65.03204387
4140;22.51923076923077;183.8428693
25206;174.98076923076923;144.0501154
61872;439.1346153846154;140.8952923
54423;369.375;147.3380711
60152;369.375;162.8480541
22932;314.875;72.82890036
39254;382.2884615384616;102.6816238
5880;18.490384615384613;318.0031201
72522;432.4423076923077;167.7032952
111000;577.4519230769231;192.2237949
115000;577.4519230769231;199.1507785
62000;577.4519230769231;107.3682458
163803;79.01923076923076;2072.951083
107000;577.4519230769231;185.2968113
75891;382.2884615384616;198.5176317
8400;18.490384615384613;454.2901716
90000;577.4519230769231;155.857131
100700;723.9903846153846;139.090245
45372;468.7884615384616;96.78565861
18360;94.43269230769229;194.4241931
331400;519.6442307692306;637.7440187
135000;577.4519230769231;233.7856964
728700;272.63461538461536;2672.808069
65976;408.1923076923077;161.6296994
36060;94.43269230769229;381.8592811
54348;519.6442307692306;104.58694
16032;132.55769230769232;120.9435659
49267;432.46153846153845;113.9222697
69924;770.2019230769231;90.78658194
39613;94.43269230769229;419.4839629
16512;147.56730769230768;111.8947025
71036;432.46153846153845;164.2596941
57287;272.63461538461536;210.1237215
47724;519.6442307692306;91.83975723
80202;468.7884615384616;171.0835624
5597;18.490384615384613;302.6978679
141000;577.4519230769231;244.1761718
68178;553.9711538461538;123.0713901
41244;439.1346153846154;93.92108605
68700;432.4423076923077;158.8651221
38472;132.55769230769232;290.2283476
200000;577.4519230769231;346.3491799
51000;577.4519230769231;88.31904088
83972;432.4423076923077;194.1808156
69891;432.46153846153845;161.6120598
34982;18.490384615384613;1891.902236
205000;577.4519230769231;355.0079094
235000;577.4519230769231;406.9602864
54996;369.375;148.8893401
120000;577.4519230769231;207.809508
20989;18.490384615384613;1135.130525
1000000;553.9711538461538;1805.148144
120556;770.2019230769231;156.525187
17904;84.40384615384616;212.1230349
4200;18.490384615384613;227.1450858
100500;577.4519230769231;174.0404629
74130;468.7884615384616;158.1310251
502452;382.2884615384616;1314.326878
0;18.490384615384613;0
63016;432.46153846153845;145.7146923
41244;174.98076923076923;235.7059017
84785;432.46153846153845;196.0521167
3360;18.490384615384613;181.7160686
21996;168.76923076923075;130.331814
36000;577.4519230769231;62.34285239
6312;6.9230769230769225;911.7333333
52000;577.4519230769231;90.05078678
785088;382.2884615384616;2053.653403
2153;138.46153846153842;15.54944444
41247;669.2692307692307;61.62990633
5496;105.34615384615385;52.17086528
34368;181.5576923076923;189.2952018
126000;577.4519230769231;218.1999833
65000;577.4519230769231;112.5634835
4704;18.490384615384613;254.4024961
115000;577.4519230769231;199.1507785
50000;577.4519230769231;86.58729498
87500;577.4519230769231;151.5277662
80000;577.4519230769231;138.539672
34726;32.634615384615394;1064.084856
68748;439.1346153846154;156.5533611
61071;432.4423076923077;141.2234624
72000;577.4519230769231;124.6857048
39254;382.2884615384616;102.6816238
82488;369.375;223.3177665
82100;577.4519230769231;142.1763384
125000;577.4519230769231;216.4682374
68745;369.375;186.1116751
57287;369.375;155.091709
83972;432.4423076923077;194.1808156
38472;132.55769230769232;290.2283476
43538;369.375;117.8693739
26232;94.43269230769229;277.7851543
63016;432.46153846153845;145.7146923
91000;577.4519230769231;157.5888769
950000;577.4519230769231;1645.158605
92000;577.4519230769231;159.3206228
15732;94.43269230769229;166.5948478
200000;577.4519230769231;346.3491799
23100;19.28846153846154;1197.607178
2000000;577.4519230769231;3463.491799
33583;18.490384615384613;1816.24129
34982;18.490384615384613;1891.902236
11964;14.75;811.1186441
5520;42.78846153846154;129.0067416
80000;577.4519230769231;138.539672
1000000;382.2884615384616;2615.825746
42750;54.615384615384606;782.7464789
310000;577.4519230769231;536.8412289
